2019 defa görüntülenmiş... asagısı onun devamı


--->  66.249.64.12 2018-05-25 17:45:55  Mountain View, California, United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  46.165.254.166 2018-05-25 21:38:05  Germany  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  195.228.45.176 2018-05-26 07:19:12  Vasad, Pest megye, Hungary  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  13.56.232.243 2018-05-26 09:57:11  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | direct
--->  64.246.165.10 2018-05-26 14:15:07  Cheyenne, Wyoming, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:59.0) Gecko/20100101 Firefox/59.0 | | direct
--->  64.246.165.10 2018-05-26 14:15:08  Cheyenne, Wyoming, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:59.0) Gecko/20100101 Firefox/59.0 | | direct
--->  88.245.61.254 2018-05-26 18:06:22  Balibey, Manisa, Turkey  | | Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 Instagram 46.0.0.14.96 (iPhone6,2; iOS 11_3_1; tr_TR; tr-TR; scale=2.00; gamut=normal; 640x1136) | | http://l.instagram.com/?u=http%3A%2F%2Fwww.burakacma.com%2F&e=ATOuzxJO1irdTfv6UM7TsAdNhgGpKACH8AknuNqHiz1JZ33lRXusG-SHHzuGCoxfLLxTM9pDRrmQNcInrRGT7ZsDSMU1CnVrWz9-f3bCxA
--->  31.13.112.134 2018-05-26 18:07:23  Ireland  | | facebookexternalhit/1.1 | | direct
--->  66.249.66.137 2018-05-27 05:42:06  Mountain View, California, United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  66.249.66.137 2018-05-27 05:42:07  Mountain View, California, United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  192.210.195.90 2018-05-27 15:31:30  Los Angeles, California, United States  | | Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0 | | direct
--->  192.210.195.90 2018-05-27 15:31:32  Los Angeles, California, United States  | | Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0 | | http://burakacma.com
--->  185.107.94.128 2018-05-27 17:52:09  Netherlands  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  192.42.116.18 2018-05-27 20:27:33  Utrecht, Provincie Utrecht, Netherlands  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  124.206.180.180 2018-05-28 04:28:39  Beijing, Beijing, China  | | Mozilla/5.0 Firefox/35.0 | | direct
--->  171.25.193.235 2018-05-28 12:28:00  Sweden  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  13.56.232.243 2018-05-28 13:09:29  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | direct
--->  195.176.3.24 2018-05-28 17:56:48  Switzerland  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  185.125.33.114 2018-05-28 19:47:59  Istanbul, Istanbul, Turkey  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  195.176.3.24 2018-05-28 20:08:29  Switzerland  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  185.129.62.63 2018-05-28 21:02:31  Denmark  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  157.55.39.1 2018-05-29 09:47:32  Redmond, Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  40.77.167.167 2018-05-29 09:47:38  Boydton, Virginia, United States  | | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  157.55.39.234 2018-05-29 11:29:37  Redmond, Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  46.165.254.166 2018-05-29 14:36:08  Germany  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  212.174.88.24 2018-05-29 15:33:27  Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | direct
--->  212.174.88.24 2018-05-29 15:33:33  Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | direct
--->  212.174.88.24 2018-05-29 15:33:34  Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | direct
--->  157.55.39.244 2018-05-29 18:20:49  Redmond, Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  65.19.167.132 2018-05-29 18:50:20  United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  213.61.215.54 2018-05-29 22:05:32  Germany  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  185.129.62.63 2018-05-30 01:14:26  Denmark  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  185.104.120.51 2018-05-30 10:32:08  Reading, Reading, United Kingdom  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  192.42.116.13 2018-05-30 12:41:28  Utrecht, Provincie Utrecht, Netherlands  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  13.56.232.243 2018-05-30 14:10:59  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | direct
--->  178.175.129.91 2018-05-30 17:13:26  Chisinau, Chișinău Municipality, Republic of Moldova  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  51.15.138.248 2018-05-30 19:40:34  France  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0 | | direct
--->  193.169.252.24 2018-05-30 20:19:52    | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  157.55.39.244 2018-05-31 05:03:33  Redmond, Washington, United States  | | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  207.46.13.167 2018-05-31 05:04:16  Thailand  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  207.46.13.167 2018-05-31 05:04:18  Thailand  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  173.211.125.4 2018-05-31 10:18:44  London, England, United Kingdom  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 | | direct
--->  64.207.162.45 2018-05-31 10:35:47  Culver City, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36 | | direct
--->  66.249.66.135 2018-05-31 17:40:44  Mountain View, California, United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  185.220.100.253 2018-05-31 18:48:08  Germany  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  192.42.116.25 2018-05-31 19:12:59  Utrecht, Provincie Utrecht, Netherlands  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  66.249.66.137 2018-05-31 20:52:24  Mountain View, California, United States  | | Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  216.218.222.14 2018-05-31 21:30:05  Waipahu, Hawaii, United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  144.217.80.80 2018-06-01 00:19:20  Beauharnois, Quebec, Canada  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  206.189.217.246 2018-06-01 02:48:49  San Mateo, California, United States  | | Mozilla/5.0 (compatible; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36) | | direct
--->  206.189.217.246 2018-06-01 02:56:57  San Mateo, California, United States  | | Mozilla/5.0 (compatible; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36) | | direct
--->  185.220.100.252 2018-06-01 05:31:39  Germany  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  192.99.70.76 2018-06-01 09:58:52  Montreal, Quebec, Canada  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  199.249.223.47 2018-06-01 16:50:25  Santa Ana, California, United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  91.203.145.9 2018-06-01 22:35:43  Ukraine  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  212.174.88.24 2018-06-01 22:50:03  Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | direct
--->  212.174.88.24 2018-06-01 22:50:04  Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | direct
--->  141.255.162.38 2018-06-02 00:30:54  Switzerland  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  159.65.161.202 2018-06-02 03:49:44  Clifton, New Jersey, United States  | | Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com) | | direct
--->  46.101.9.216 2018-06-02 04:15:16  London, England, United Kingdom  | | Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36 | | direct
--->  207.46.13.45 2018-06-02 04:50:54  Redmond, Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  157.55.39.228 2018-06-02 04:51:26  Redmond, Washington, United States  | | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  162.241.239.226 2018-06-02 16:19:16  Provo, Utah, United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  162.241.239.226 2018-06-02 20:41:24  Provo, Utah, United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  91.203.145.9 2018-06-02 21:30:46  Ukraine  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  66.249.66.137 2018-06-02 22:14:30  Mountain View, California, United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  176.126.252.12 2018-06-03 06:09:05  Romania  | | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36 | | http://pizza-tycoon.com/
--->  162.241.237.202 2018-06-03 06:54:15  Provo, Utah, United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  137.74.169.241 2018-06-03 10:00:51  France  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  198.27.115.45 2018-06-03 12:20:35  United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  176.10.99.200 2018-06-03 20:17:08  Switzerland  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  137.74.169.241 2018-06-03 21:24:31  France  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  157.55.39.148 2018-06-04 02:39:31  Redmond, Washington, United States  | | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  157.55.39.213 2018-06-04 02:39:42  Redmond, Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  157.55.39.213 2018-06-04 02:39:45  Redmond, Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  216.218.222.14 2018-06-04 10:32:42  Waipahu, Hawaii, United States  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  176.10.99.200 2018-06-04 16:59:38  Switzerland  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  5.196.1.129 2018-06-04 17:13:07  France  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  185.82.217.19 2018-06-05 15:28:55  Bulgaria  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  85.93.91.98 2018-06-05 18:12:48  Hoest, North Rhine-Westphalia, Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  179.61.200.116 2018-06-05 21:15:30  Berlin, Land Berlin, Germany  | | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0 | | direct
--->  198.50.200.147 2018-06-05 22:11:32  Panama  | | Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 | | direct
--->  192.42.116.14 2018-06-06 00:59:10  Utrecht, Provincie Utrecht, Netherlands  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  162.247.72.199 2018-06-06 01:49:14  New York, New York, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  207.46.13.200 2018-06-06 04:13:50  Thailand  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  40.77.167.48 2018-06-06 04:13:55  Boydton, Virginia, United States  | | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  40.77.167.49 2018-06-06 04:17:04  Boydton, Virginia, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  40.77.167.49 2018-06-06 04:17:11  Boydton, Virginia, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  141.255.162.35 2018-06-06 05:26:24  Switzerland  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  185.220.101.33 2018-06-06 05:47:50  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  51.15.75.121 2018-06-06 16:09:26  France  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  181.215.78.128 2018-06-07 05:45:25  Lincoln, Nebraska, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 | | direct
--->  139.99.96.114 2018-06-07 11:43:03  Singapore, Central Singapore Community Development Council, Singapore  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  173.252.124.125 2018-06-07 19:25:24  Menlo Park, California, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.burakacma.com%2F&h=ATOMIUwSzwvlk9aYspdiAxEljYTsqTdxkwVuQOtu7CNJClE2yCYwCrApVsa6ok0h561pqi2DQUluKA3YKSNcrtDNIyc-G8qaqc48mUnz0Lv2AZKfLXapfts5y95-qg
--->  173.252.124.119 2018-06-07 19:25:26  Menlo Park, California, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | http://www.burakacma.com/
--->  45.77.231.229 2018-06-07 20:08:25  London, England, United Kingdom  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 | | direct
--->  45.77.231.229 2018-06-07 20:08:27  London, England, United Kingdom  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 | | direct
--->  45.77.231.229 2018-06-07 20:08:40  London, England, United Kingdom  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 | | direct
--->  45.77.231.229 2018-06-07 20:08:42  London, England, United Kingdom  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | direct
--->  66.249.64.93 2018-06-07 21:55:33  Mountain View, California, United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  85.166.128.3 2018-06-08 00:42:46  Nesttun, Hordaland Fylke, Norway  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  13.57.220.0 2018-06-08 02:35:52  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | direct
--->  40.77.167.71 2018-06-08 02:56:11  Boydton, Virginia, United States  | | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  185.220.102.4 2018-06-08 06:36:57  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  185.220.102.4 2018-06-08 14:35:57  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  216.218.222.14 2018-06-08 15:36:07  Waipahu, Hawaii, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  178.247.4.197 2018-06-08 23:51:31  Ankara, Ankara, Turkey  | | Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 Instagram 46.0.0.14.96 (iPhone8,4; iOS 11_3_1; tr_TR; tr-TR; scale=2.00; gamut=normal; 640x1136) | | http://l.instagram.com/?u=http%3A%2F%2Fwww.burakacma.com%2F&e=ATPUh9PXR-uNnkEmu_eW0siwk0ho-u_24VweYG1ZaVag409YTjiSwU4tU3aOui2gZyXUGuG47ckK1gk4ZVh7TXtWpXeEBZCd6MUKdBXidQ
--->  193.90.12.118 2018-06-09 00:37:19  Oslo, Oslo County, Norway  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  62.210.105.116 2018-06-09 01:13:01  France  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  66.249.64.89 2018-06-09 01:16:26  Mountain View, California, United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  167.99.134.21 2018-06-09 05:06:09  Frankfurt am Main, Hesse, Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  78.163.216.29 2018-06-09 22:39:31  Izmir, Izmir, Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | http://localhost:56039/Home/Index/
--->  78.163.216.29 2018-06-09 22:39:34  Izmir, Izmir, Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | direct
--->  78.163.216.29 2018-06-09 22:39:35  Izmir, Izmir, Turkey  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 | | direct
--->  13.57.220.0 2018-06-10 04:05:50  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | direct
--->  157.55.39.118 2018-06-10 12:05:34  Redmond, Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  157.55.39.211 2018-06-10 12:05:46  Redmond, Washington, United States  | | Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  196.54.55.14 2018-06-10 20:03:02  Paris, Paris, France  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  124.206.180.180 2018-06-11 00:14:29  Beijing, Beijing, China  | | Mozilla/5.0 Firefox/35.0 | | direct
--->  62.248.24.226 2018-06-11 01:06:07  Gaziantep, Gaziantep, Turkey  | | Mozilla/5.0 (compatible; vuhuvBot/1.0; +http://vuhuv.com/bot.html) | | direct
--->  62.248.24.226 2018-06-11 01:06:11  Gaziantep, Gaziantep, Turkey  | | Mozilla/5.0 (compatible; vuhuvBot/1.0; +http://vuhuv.com/bot.html) | | http://burakacma.com/
--->  112.237.193.218 2018-06-11 02:31:51  Jinan, Shandong, China  | |  | | direct
--->  112.237.193.218 2018-06-11 02:31:53  Jinan, Shandong, China  | |  | | direct
--->  112.237.193.218 2018-06-11 02:31:55  Jinan, Shandong, China  | |  | | direct
--->  124.206.180.180 2018-06-11 03:35:19  Beijing, Beijing, China  | | Mozilla/5.0 Firefox/35.0 | | direct
--->  185.104.120.60 2018-06-11 13:37:54  Reading, Reading, United Kingdom  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  193.90.12.118 2018-06-11 19:53:04  Oslo, Oslo County, Norway  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  5.196.1.129 2018-06-11 21:48:05  France  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  167.99.42.104 2018-06-12 05:38:40  Amsterdam, North Holland, Netherlands  | | Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.15 (KHTML, like Gecko) Chrome/24.0.1295.0 Safari/537.15 | | direct
--->  167.99.42.104 2018-06-12 05:38:40  Amsterdam, North Holland, Netherlands  | | Mozilla/5.0 (Windows NT 6.1; rv:22.0) Gecko/20130405 Firefox/22.0 | | direct
--->  13.57.220.0 2018-06-12 06:39:56  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | direct
--->  91.203.145.9 2018-06-12 07:04:12  Ukraine  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
